CaseID,ActivityID,CompleteTimestamp
0,0,2010-12-01 00:00:05
0,3,2010-12-01 00:00:10
0,1,2010-12-01 00:00:15
0,4,2010-12-01 00:00:20
0,2,2010-12-01 00:00:25
1,0,2010-12-01 00:00:30
1,1,2010-12-01 00:00:35
1,3,2010-12-01 00:00:40
1,2,2010-12-01 00:00:45
1,4,2010-12-01 00:00:50
1,7,2010-12-01 00:00:55
1,5,2010-12-01 00:01:00
1,6,2010-12-01 00:01:05
1,3,2010-12-01 00:01:10
1,0,2010-12-01 00:01:15
1,4,2010-12-01 00:01:20
1,1,2010-12-01 00:01:25
1,2,2010-12-01 00:01:30
2,0,2010-12-01 00:01:35
2,1,2010-12-01 00:01:40
2,3,2010-12-01 00:01:45
2,4,2010-12-01 00:01:50
2,2,2010-12-01 00:01:55
3,0,2010-12-01 00:02:00
3,3,2010-12-01 00:02:05
3,1,2010-12-01 00:02:10
3,4,2010-12-01 00:02:15
3,2,2010-12-01 00:02:20
3,6,2010-12-01 00:02:25
3,5,2010-12-01 00:02:30
3,7,2010-12-01 00:02:35
3,0,2010-12-01 00:02:40
3,3,2010-12-01 00:02:45
3,1,2010-12-01 00:02:50
3,4,2010-12-01 00:02:55
3,2,2010-12-01 00:03:00
3,5,2010-12-01 00:03:05
3,6,2010-12-01 00:03:10
3,7,2010-12-01 00:03:15
3,3,2010-12-01 00:03:20
3,0,2010-12-01 00:03:25
3,1,2010-12-01 00:03:30
3,2,2010-12-01 00:03:35
3,4,2010-12-01 00:03:40
3,5,2010-12-01 00:03:45
3,6,2010-12-01 00:03:50
3,7,2010-12-01 00:03:55
3,3,2010-12-01 00:04:00
3,0,2010-12-01 00:04:05
3,4,2010-12-01 00:04:10
3,1,2010-12-01 00:04:15
3,2,2010-12-01 00:04:20
3,5,2010-12-01 00:04:25
3,7,2010-12-01 00:04:30
3,6,2010-12-01 00:04:35
3,3,2010-12-01 00:04:40
3,0,2010-12-01 00:04:45
3,4,2010-12-01 00:04:50
3,1,2010-12-01 00:04:55
3,2,2010-12-01 00:05:00
3,5,2010-12-01 00:05:05
3,7,2010-12-01 00:05:10
3,6,2010-12-01 00:05:15
3,3,2010-12-01 00:05:20
3,0,2010-12-01 00:05:25
3,1,2010-12-01 00:05:30
3,2,2010-12-01 00:05:35
3,4,2010-12-01 00:05:40
4,3,2010-12-01 00:05:45
4,0,2010-12-01 00:05:50
4,4,2010-12-01 00:05:55
4,1,2010-12-01 00:06:00
4,2,2010-12-01 00:06:05
4,7,2010-12-01 00:06:10
4,5,2010-12-01 00:06:15
4,6,2010-12-01 00:06:20
4,0,2010-12-01 00:06:25
4,3,2010-12-01 00:06:30
4,1,2010-12-01 00:06:35
4,2,2010-12-01 00:06:40
4,4,2010-12-01 00:06:45
4,6,2010-12-01 00:06:50
4,7,2010-12-01 00:06:55
4,5,2010-12-01 00:07:00
4,0,2010-12-01 00:07:05
4,3,2010-12-01 00:07:10
4,1,2010-12-01 00:07:15
4,4,2010-12-01 00:07:20
4,2,2010-12-01 00:07:25
4,6,2010-12-01 00:07:30
4,7,2010-12-01 00:07:35
4,5,2010-12-01 00:07:40
4,0,2010-12-01 00:07:45
4,1,2010-12-01 00:07:50
4,2,2010-12-01 00:07:55
4,3,2010-12-01 00:08:00
4,4,2010-12-01 00:08:05
4,7,2010-12-01 00:08:10
4,5,2010-12-01 00:08:15
4,6,2010-12-01 00:08:20
4,3,2010-12-01 00:08:25
4,0,2010-12-01 00:08:30
4,4,2010-12-01 00:08:35
4,1,2010-12-01 00:08:40
4,2,2010-12-01 00:08:45
5,0,2010-12-01 00:08:50
5,3,2010-12-01 00:08:55
5,1,2010-12-01 00:09:00
5,4,2010-12-01 00:09:05
5,2,2010-12-01 00:09:10
6,0,2010-12-01 00:09:15
6,3,2010-12-01 00:09:20
6,1,2010-12-01 00:09:25
6,2,2010-12-01 00:09:30
6,4,2010-12-01 00:09:35
7,0,2010-12-01 00:09:40
7,3,2010-12-01 00:09:45
7,1,2010-12-01 00:09:50
7,2,2010-12-01 00:09:55
7,4,2010-12-01 00:10:00
7,5,2010-12-01 00:10:05
7,7,2010-12-01 00:10:10
7,6,2010-12-01 00:10:15
7,3,2010-12-01 00:10:20
7,0,2010-12-01 00:10:25
7,1,2010-12-01 00:10:30
7,4,2010-12-01 00:10:35
7,2,2010-12-01 00:10:40
7,6,2010-12-01 00:10:45
7,5,2010-12-01 00:10:50
7,7,2010-12-01 00:10:55
7,3,2010-12-01 00:11:00
7,0,2010-12-01 00:11:05
7,1,2010-12-01 00:11:10
7,2,2010-12-01 00:11:15
7,4,2010-12-01 00:11:20
7,6,2010-12-01 00:11:25
7,7,2010-12-01 00:11:30
7,5,2010-12-01 00:11:35
7,3,2010-12-01 00:11:40
7,4,2010-12-01 00:11:45
7,0,2010-12-01 00:11:50
7,1,2010-12-01 00:11:55
7,2,2010-12-01 00:12:00
7,7,2010-12-01 00:12:05
7,6,2010-12-01 00:12:10
7,5,2010-12-01 00:12:15
7,3,2010-12-01 00:12:20
7,4,2010-12-01 00:12:25
7,0,2010-12-01 00:12:30
7,1,2010-12-01 00:12:35
7,2,2010-12-01 00:12:40
8,3,2010-12-01 00:12:45
8,0,2010-12-01 00:12:50
8,4,2010-12-01 00:12:55
8,1,2010-12-01 00:13:00
8,2,2010-12-01 00:13:05
9,0,2010-12-01 00:13:10
9,3,2010-12-01 00:13:15
9,4,2010-12-01 00:13:20
9,1,2010-12-01 00:13:25
9,2,2010-12-01 00:13:30
9,5,2010-12-01 00:13:35
9,7,2010-12-01 00:13:40
9,6,2010-12-01 00:13:45
9,0,2010-12-01 00:13:50
9,1,2010-12-01 00:13:55
9,2,2010-12-01 00:14:00
9,3,2010-12-01 00:14:05
9,4,2010-12-01 00:14:10
10,3,2010-12-01 00:14:15
10,0,2010-12-01 00:14:20
10,1,2010-12-01 00:14:25
10,4,2010-12-01 00:14:30
10,2,2010-12-01 00:14:35
10,5,2010-12-01 00:14:40
10,6,2010-12-01 00:14:45
10,7,2010-12-01 00:14:50
10,0,2010-12-01 00:14:55
10,3,2010-12-01 00:15:00
10,4,2010-12-01 00:15:05
10,1,2010-12-01 00:15:10
10,2,2010-12-01 00:15:15
11,0,2010-12-01 00:15:20
11,3,2010-12-01 00:15:25
11,4,2010-12-01 00:15:30
11,1,2010-12-01 00:15:35
11,2,2010-12-01 00:15:40
11,7,2010-12-01 00:15:45
11,5,2010-12-01 00:15:50
11,6,2010-12-01 00:15:55
11,3,2010-12-01 00:16:00
11,0,2010-12-01 00:16:05
11,4,2010-12-01 00:16:10
11,1,2010-12-01 00:16:15
11,2,2010-12-01 00:16:20
11,7,2010-12-01 00:16:25
11,6,2010-12-01 00:16:30
11,5,2010-12-01 00:16:35
11,0,2010-12-01 00:16:40
11,1,2010-12-01 00:16:45
11,3,2010-12-01 00:16:50
11,4,2010-12-01 00:16:55
11,2,2010-12-01 00:17:00
11,7,2010-12-01 00:17:05
11,5,2010-12-01 00:17:10
11,6,2010-12-01 00:17:15
11,3,2010-12-01 00:17:20
11,4,2010-12-01 00:17:25
11,0,2010-12-01 00:17:30
11,1,2010-12-01 00:17:35
11,2,2010-12-01 00:17:40
11,5,2010-12-01 00:17:45
11,6,2010-12-01 00:17:50
11,7,2010-12-01 00:17:55
11,0,2010-12-01 00:18:00
11,3,2010-12-01 00:18:05
11,4,2010-12-01 00:18:10
11,1,2010-12-01 00:18:15
11,2,2010-12-01 00:18:20
11,7,2010-12-01 00:18:25
11,6,2010-12-01 00:18:30
11,5,2010-12-01 00:18:35
11,0,2010-12-01 00:18:40
11,1,2010-12-01 00:18:45
11,3,2010-12-01 00:18:50
11,2,2010-12-01 00:18:55
11,4,2010-12-01 00:19:00
12,0,2010-12-01 00:19:05
12,3,2010-12-01 00:19:10
12,4,2010-12-01 00:19:15
12,1,2010-12-01 00:19:20
12,2,2010-12-01 00:19:25
13,3,2010-12-01 00:19:30
13,0,2010-12-01 00:19:35
13,4,2010-12-01 00:19:40
13,1,2010-12-01 00:19:45
13,2,2010-12-01 00:19:50
14,3,2010-12-01 00:19:55
14,0,2010-12-01 00:20:00
14,1,2010-12-01 00:20:05
14,2,2010-12-01 00:20:10
14,4,2010-12-01 00:20:15
14,7,2010-12-01 00:20:20
14,6,2010-12-01 00:20:25
14,5,2010-12-01 00:20:30
14,3,2010-12-01 00:20:35
14,0,2010-12-01 00:20:40
14,1,2010-12-01 00:20:45
14,4,2010-12-01 00:20:50
14,2,2010-12-01 00:20:55
15,0,2010-12-01 00:21:00
